"howdy","https://www.ocollector.org/kitten/RunStudy.html?location=https://www.dropbox.com/s/39x5c86zeog9ubp/accelerator_participant.json?dl=0&name=Condition1"
"py1pr_aut_1","https://anthonyhaffey.github.io/my-collector/kitten/RunStudy.html?location=https://www.dropbox.com/s/46xw6a4pkfery75/PY1PR_Autumn_Workshop_1.json?dl=0&name=condition_1"
"py2ta_mid","https://docs.google.com/forms/d/e/1FAIpQLSd80zh9b-d-MqYtszWOYtNCax2NnaJCgcaIv_BD7zA_4ss-sA/viewform"
"py2tamid","https://docs.google.com/forms/d/e/1FAIpQLSd80zh9b-d-MqYtszWOYtNCax2NnaJCgcaIv_BD7zA_4ss-sA/viewform"
"py2ta mid","https://docs.google.com/forms/d/e/1FAIpQLSd80zh9b-d-MqYtszWOYtNCax2NnaJCgcaIv_BD7zA_4ss-sA/viewform"
